央视频道,#genre#
央视文化精品,rtp://225.1.2.177:5002$联通RTP

多彩文体,rtp://225.1.1.139:5002$联通RTP

都市剧场,rtp://225.1.1.146:5002$联通RTP

第一剧场,rtp://225.1.2.175:5002$联通RTP

怀旧剧场,rtp://225.1.2.173:5002$联通RTP

风云剧场,rtp://225.1.2.174:5002$联通RTP

风云足球,rtp://225.1.2.168:5002$联通RTP

央视台球,rtp://225.1.2.170:5002$联通RTP

高尔夫网球,rtp://225.1.2.169:5002$联通RTP

世界地理,rtp://225.1.2.171:5002$联通RTP

兵器科技,rtp://225.1.2.166:5002$联通RTP

发现之旅,rtp://225.1.1.183:5002$联通RTP

老故事,rtp://225.1.1.188:5002$联通RTP

环球旅游,rtp://225.1.1.156:5002$联通RTP

,环球奇观,rtp://225.1.1.197:5002$联通RTP

金鹰纪实,rtp://225.1.1.124:5002$联通RTP

电视指南,rtp://225.1.2.167:5002$联通RTP

东方财经,rtp://225.1.1.247:5002$联通RTP

财富天下,rtp://225.1.1.137:5002$联通RTP
经典电影,http://120.196.235.42:9901/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
重温经典,http://cdn6.163189.xyz/163189/cwjd$GitHub
重温经典,http://112.27.145.212:9902/tsfile/live/1544_1.m3u8?key=txiptv&playlive=1&authid=0$微信1
重温经典,http://112.27.235.94:8000/hls/50/index.m3u8$收集2
重温经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd$收集3
重温经典,http://rihou.cc:555/tv/[Pd]重温经典$订阅源1
重温经典,http://69.30.246.194/live/cwjd.m3u8$订阅源2
重温经典,https://gdcucc.v1.mk/gdcucc/cwjd.m3u8$订阅源3
重温经典,http://43.251.226.89:8080/play/924.m3u8$订阅源4
重温经典,http://43.251.226.89:8080/play/1439.m3u8$订阅源5
重温经典,http://111.221.137.234:44330/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源6

兵器科技,http://113.119.25.156:58888/udp/239.253.43.9:5146$广东电信11
兵器科技,http://171.119.207.219:6000/rtp/226.0.2.223:9696$山西联通11
兵器科技,http://60.4.30.177:8077/rtp/239.253.93.47:6435$河北联通11
兵器科技,http://116.2.171.170:4010/rtp/232.0.0.58:1234$辽宁联通11
兵器科技,http://106.59.3.238:55555/rtp/239.200.200.91:8036$云南电信11
兵器科技,http://106.116.126.74:4022/rtp/239.254.201.225:7249$河北电信11
兵器科技,http://59.174.162.195:4022/rtp/239.69.1.79:10114$湖北电信11
兵器科技,http://183.164.237.29:8888/rtp/238.1.79.56:4584$安徽电信11
兵器科技,http://220.176.218.227:9000/udp/239.252.219.98:5140$江西电信11
兵器科技,http://171.119.207.192:6000/rtp/226.0.2.223:9696$山西联通21
兵器科技,http://121.29.215.36:2083/rtp/239.253.93.47:6435$河北联通21
兵器科技,http://106.59.3.73:55555/rtp/239.200.200.91:8036$云南电信21
兵器科技,http://106.116.242.122:9999/rtp/239.254.201.225:7249$河北电信21
风云音乐,http://113.119.25.156:58888/udp/239.253.43.6:5146$广东电信11
风云音乐,http://171.119.207.219:6000/rtp/226.0.2.220:9672$山西联通11
风云音乐,http://60.4.30.177:8077/rtp/239.253.93.253:6431$河北联通11
